id,articleType,status,text,normalArticleReplyCount,createdAt,updatedAt,lastRequestedAt,userIdsha256,appId,references
1mve4k6rnjgta,TEXT,NORMAL,「男同志終身不得捐血」將解禁　新制5月上路 https://tw.appledaily.com/new/realtime/20180122/1283356/?utm_source=Line&utm_medium=MWeb_Share&utm_campaign=https%3A%2F%2Ftw.appledaily.com%2Fnew%2Frealtime%2F20180122%2F1283356%2F,1,2018-05-26T16:09:49.668Z,2018-05-26T16:09:49.668Z,2018-06-14T07:37:13.094Z,1c207581f2c7a8e605043807c76582490f4e1d953b68df28b0108877c18a485c,RUMORS_LINE_BOT,LINE
3vuve0stdu54e,TEXT,NORMAL,"我以為我們輸了，原來我們沒贏也沒輸。
可，「愛家公投成了最大的輸家，還讓台灣成為全世界的笑柄。」

1.大法官在2017年5月24號釋憲：「禁止同志婚姻已違憲。即日起，有關機關兩年內應完成相關法律修正或制定。⚠️逾期時，同性伴侶得依婚姻章規定，向戶政機關辦理結婚登記。」

也就是說，你們這些支持立專法的人，必須將「同志婚姻專法」在2019年5月24日前生出來，也就是半年內，否則，同志婚姻會直接生效。

你們覺得可能嗎？
你知道關於配偶的條款含訴訟、醫療、財產、子女，連夫妻報稅也與單身者不一樣，你說要重新立多少法條？
並且，這些法條都不能違反所謂婚姻專章裡的權利義務。
一旦違反，就必須重新檢視修改，你說要浪費多少人力資源？要浪費多少人民的納稅錢？

我是不知道啦，你們說呢？

再來，這次的愛家公投完全是個笑話。

愛家公投10「你是否同意民法婚姻應限定在一男一女的結合？」

⬆️大法官就說了，禁止同志結婚是違憲的，那你今天是投心酸的嗎？
再來，內文說的是「民法」你注意到了嗎？一切都是在為了立專法鋪梗，你以為公投過了同性戀就結不了婚了嗎？

愛家公投11「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」

⬆️目前全台灣國中國小的學生課本當中，經證實「沒有」同志教育，沒有！
你在投什麼？投心酸。

愛家公投12「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？（另立同婚專法」

⬆️好啊，你立啊！大法官沒說不能立啊！但是半年內要生出來啊！不然同志婚姻會在2019年5月24日強制生效。
這半年所燒掉的，是納稅人民的錢，最後進誰的口袋？
我不知道啦，你們自己想。

好笑的是，你們愛家公投，燒了大把鈔票，結果同志還是可以結婚，可不可笑？

你燒自己的錢沒關係啊！王雪紅燒了9億，我很尊敬她。
但現在好啦，你們燒掉的是台灣的錢，滿意了嗎？

再來，當初我們的蔡英文總統選前大喊婚姻平權，現在貌似跳票了，誰能一箭雙鵰？

你說呢？問問你的肛門吧。

#老娘文章有憑有據
#你們這些支持愛家盟的敢點進去看看真相嗎

大法官釋憲當天的新聞⬇️
http://m.ltn.com.tw/news/society/breakingnews/2077893

大法官釋文出處⬇️
https://zh.m.wikisource.org/wiki/司法院釋字第748號解釋

教育部澄清同志教育⬇️
https://www.edu.tw/News_Content.aspx?n=9E7AC85F1954DDA8&s=6DDDD36D6874DB88

尤美女民法修什麼？只有五條你們知道嗎？⬇️
http://gaymarriagedata.blogspot.com/2016/11/law.html?m=1

限定一男一女結合公投過關 司法院：不能違憲⬇️
https://www.cna.com.tw/news/firstnews/201811240281.aspx

看到這裡，我想問問你們，你們在做什麼，自己知道嗎？

歡迎分享，拜託一定分享。
台灣人真的該醒醒了。",1,2018-11-26T06:28:00.367Z,2018-11-26T06:28:00.367Z,2018-11-26T09:54:17.766Z,c4563ad3a617d949f5d8ad15d873ed877a6948efa68c83d59c6aa8757b4e083b,RUMORS_LINE_BOT,LINE
2zd10jfuqq2qr,TEXT,NORMAL,"轉貼省思訊息

在此提醒大家11月24日領公投票的䧟阱:性別平權團体的公投票和紀政的公投票千萬不要領取！即便你勾了""不同意"" ;但因領取了他們的票就等同幫他們衝500萬基本門檻！不要拿！不要碰！因為超過500萬票，就表示有500萬人以上関心性平的議題，因此就能成案，成案以後才能繼續討論同意或不同意。若低於500萬的人拿他們的票，持性平者就沒理由再提開放性平的議題了！所以千萬別領13,14,15的票，也不要在13,14,15這三張票上蓋不同意，因為蓋了就等於幫同性戀者衝上500萬同意討論此議題的理由了。",2,2018-11-08T17:41:22.690Z,2018-11-08T17:41:22.690Z,2018-12-08T11:48:39.164Z,2f8095e0fda6be92838b2347d417fe4280b4d45c92d466749dafc68a90b118e6,RUMORS_LINE_BOT,LINE
2obh5uwb0zl9k,TEXT,NORMAL,"這次11/24投票記得順便要公投票，看到同婚及性教育,很多人會直接蓋不同意,會被騙!
所以要蓋同意、同意、同意",1,2018-09-11T16:29:16.564Z,2018-09-11T16:29:16.564Z,2018-09-11T16:29:16.586Z,6278b6baf0877c725c77917da51cad524b89bbd75c467f4fce4f955b0c74101b,RUMORS_LINE_BOT,LINE
2nerewv6mcwjy,TEXT,NORMAL,"爸爸媽媽、阿公阿嬤，請站出來。

你的連署，決定下一代台灣的未來！
http://votetofamily.org/

扭曲的兩性教育，已經變成同志養成教育、情慾教育，對台灣的小朋友無孔不入。
從幼稚園開始，小孩子就要使教導：玩具、顏色沒有性別，你也可以有二個爸爸、二個媽媽。

你知道現在的國小在教什麼嗎？

小一，有性別作業單，你要選你想當男生還是女生，你長大想不想變性。
小二，會有男同志（且一定要有愛滋病）進入教室，示範何謂平權、何謂不歧視，要求所有的小朋友，一定要抱抱這位大叔。所有的同學都抱了，但你的小孩不抱，就是歧視。
小三，認識保險套，會有同運人士進教室教你的小孩，怎麼戴保險套，不到十歲你的小孩就知道什麼是性愛、什麼是保險套。
小四：綜合課程－做自我性慾的主人！
小五，看性愛小說，還要寫研習單。
小六，告訴你「性愛不用合一」，做自己身體的主人，為日後的同性異性雜交、多P鋪路。

國中，有性別光譜，你可以選擇當男生、女生，歡迎你變性，但教材不會告訴你手術過程有多危險。
還要看性愛影片、同志A片。
不是我在誇大其事，自己上網查，你會發現根本看不完…罄竹難書。
還有社會上的，隨便舉一件攸關我們生命的事：
衛福部：開放男同志、吸毒者捐血，讓受捐血者有高風險。
愛滋患者有權不告知自己有愛滋，讓醫護人員冒高風險。
你知道愛滋病患者的醫療費用，是政府全額買單嗎？男同志的約砲丸，一顆台幣２萬多，也是政府「全額補助」，他一直爽，你繳的稅就一直付，不想付？就是反同、就是歧視。
台灣一個月發生三起分屍案，而我們下一代的純真靈魂，正在哀嚎。

台灣正在沉淪，你同意嗎？你希望你的孩子、你的孫子，接受上述的「同志養成」及「情慾剌激」教育嗎？
我們能做的，就是透過公投，保護我們下一代，在2018年底合併縣市長選舉的公投，能夠過關。

馬丁路德：「最大的悲劇，不是壞人的囂張跋扈，而是好人的過度沉默。」

你的連署，決定下一代台灣的未來！
http://votetofamily.org/",2,2018-07-05T11:56:32.881Z,2018-07-05T11:56:32.881Z,2018-07-05T11:56:32.918Z,3e4a0c31c11bf96775408d8f057521b74fe35fd245ae0ae494b7624dda5a8786,RUMORS_LINE_BOT,LINE
2laxp0y4ac1xt,TEXT,NORMAL,"要傳給台中人看，
林佳龍是性平委員會主委，主張同婚及同性戀。
投給林佳龍就是支持同，挺獨挺綠沒關係，先讓他下台，下次再支持，不然台灣將要不藍不綠變彩虹!",1,2018-11-08T08:34:34.330Z,2018-11-08T08:34:34.330Z,2018-11-08T08:34:34.372Z,a3209a065a020cb2bcbbe011932b2e5ca8b41123933fe3ca69fd45debf86ca2c,RUMORS_LINE_BOT,LINE
1rundd3splanf,TEXT,NORMAL,"官方媒體竟然向國外宣傳臺灣是性解放天堂
https://www.taiwannews.com.tw/en/news/3492498
新聞列舉七個《天堂》理由 :

亞洲第ㄧ個同意同性婚姻的《國家》
亞洲最大性解放遊行所在
高度性解放電影文化
有性解放熱線協會
性解放認知快速傳播中
成立第ㄧ家性解放中文書店
豐富的性解放夜生活
 註 : 
1 , 還有免費愛滋醫療  。
2 , 將LGBT譯為性解放是就臺灣情況的內容而言的 。",1,2018-08-04T04:37:37.008Z,2018-08-04T04:37:37.008Z,2018-08-05T03:15:01.640Z,e693af6217ae1a6cde9103784f0e36ea982e19b88b33c9bb33a57aefd94eca7b,RUMORS_LINE_BOT,LINE
20herbxczlsfk,TEXT,NORMAL,"🌈🌈🌈同性婚姻侵犯同二代天賦人權🌈🌈🌈

🌏聯合國兒童權利公約第七條
《兒童出生後...應盡可能知道誰是其父母並受其父母照料的權利》🔜此乃天賦人權

六等近親侵害下一代健康優生🔜被禁止！
同性婚姻侵害同二代天賦人權🔜應開放？
#異婚單親乃人為侵害，#同婚侵權乃制度使然

🆘當同志爭取人權必須以犧牲兒童的權益來取得保障，就完全違背人權的價值！",1,2018-11-05T18:04:45.370Z,2018-11-05T18:04:45.370Z,2018-11-05T18:04:45.399Z,ede133d733f99376e5af13e6aae23287285b27b99eef24fcaab6399cf2a6b903,RUMORS_LINE_BOT,LINE
38gud8b9yrxfg,TEXT,NORMAL,"為什麼要領公投票-10,11,12且蓋同意。
因為大法官解釋：如果領票且蓋同意票數沒有超過五百萬票。
那麼明年四月，同性婚姻法自動通過，對小學生的性教育自動納入教綱及課程。
請問：你，妳要拿公投票10,11,12。且蓋同意嗎？",1,2018-11-05T15:16:07.770Z,2018-11-05T15:16:07.770Z,2018-11-05T15:16:07.818Z,651a5caf533add8b27462c2bdf2a0e3f0f66343439f107f0d57243517189d5a3,RUMORS_LINE_BOT,LINE
mszsqs6gczqy,TEXT,NORMAL,"
(hearts)又再玩文字遊戲，太卑鄙了，這次11/24投票記得順便要公投票，
看到同婚及性教育,很多人會直接蓋不同意,會被騙!
所以要蓋同意、同意、同意",2,2018-10-14T13:47:30.905Z,2018-10-14T13:47:30.905Z,2018-10-14T13:47:30.958Z,452ca2c8c684adb6f39ece265fa085a860c443f9b3d42e79952ad8e4169f2d8a,RUMORS_LINE_BOT,LINE
AWDtGN5wyCdS-nWhum1v,TEXT,NORMAL,歐洲人權法院同性婚姻,1,2018-01-13T01:18:38.189Z,2018-01-13T01:18:38.189Z,2018-01-13T01:18:38.202Z,ea177431829eb47891683d745df084b2fde59e0081f7057399e8f4069bddaca0,RUMORS_LINE_BOT,LINE
1zv5e7jj08ywr,TEXT,NORMAL,"這個是真的嗎?他們真的這麼說?

張守一婚外情爆發，護家真心聯盟隨即發文，「通姦在異性戀發生是正常行為，同性戀就是不正常的，本聯盟支持我們的夥伴，張守一先生確實有過通姦行為，對象數量還有待確認，可能超過預期。但就算這樣又如何？張先生只是為上帝服務，跟其他女人多生幾個小孩，聖經裡有說女人本來就應該生子，有問題的是那些無法生子的同性戀、單親、不孕症、不婚者，應該為這些人都立專法，不能動為我們這種幫國家付的族群的法律！歧視不可恥，歧視大聲說！」",1,2018-11-23T06:17:36.738Z,2018-11-23T06:17:36.738Z,2018-11-23T06:17:36.795Z,97447d5e471ee2f022c245584f71e9901eb3a496609899d05c6d6cd64004f17c,RUMORS_LINE_BOT,LINE
1vrpax7d43hz,TEXT,NORMAL,停止消費畢安生！網友：硬推同婚致社會對立，非畢安生所願,1,2018-10-17T02:09:04.321Z,2018-10-17T02:09:04.321Z,2018-10-17T02:09:04.365Z,71da9a84836153e6182e87fff3540cb765257675d6d80b29478b675d664d4c20,RUMORS_LINE_BOT,LINE
1g892jjjpsu03,TEXT,NORMAL,"從禮節和正名的角度比較立專法和以民法保障同婚者的差異:

立專法:
同婚和異性婚姻界定清楚時，男生是男生，女生是女生，同性戀是同性戀，異性戀是異性戀，明確區分以後，我們可以清楚知道要以什麼樣的禮節與身旁的人互動。社會可以在安定中成長，這是我們可以保持社會安定中又可以提升同婚人民權益的方法。在同婚議題討論之前是不是因為能夠正名而社會較安定呢？

修改民法:
將同婚混淆異性婚姻時，男生不一定是男生，女生不一定是女生，異性戀有可能是同性戀，同性戀有可能是異性戀，對人的禮節無法明確確認。社會上會有許多模擬兩可互相辯駁的風氣，這是造成國家人民互爭歧見的方法。在同婚議題討論之後，是不是因為不能正名而混亂不已呢？

所以另立專法的目的是為了能明確區分雙方的不同，能夠明確區分雙方的不同，彼此遵守的法則就不會互相混亂，如果說區分雙方的不同就是歧視，那麼父子的區分，上下級的區分，不同物品間的區分，是不是都是歧視呢？區分是為了讓事物各盡它的功用才是。

[禮節，是用來審定親疏，決斷嫌疑，區別同和異，明辨是和非的。 ]
(夫禮者，所以定親疏、決嫌疑、別同異、明是非也。 -禮記)

[禮是怎樣產生的?答道:人天生具有慾望，慾望得不到滿足，就不得不去追求，追求而沒有一定的制度和界限，就不能不爭奪。人們彼此相爭，社會就會混亂，混亂產生了就不好辦。古代的帝王厭惡於這種混亂，因而界定禮義來界定人與人之間的界限，在相應限度之內調節人的慾望，供給人們的需求。使人們的慾望不超過物質的供應限度，物質的供應也不是無限度地滿足於人們的慾望，這兩方面互相制約而有所增長，這就是禮產生的原因。]
(禮起於何也？曰：人生而有欲，欲而不得，則不能無求。求而無度量分界，則不能不爭；爭則亂，亂則窮。先王惡其亂也，故制禮義以分之，以養人之欲，給人之求。使欲必不窮於物，物必不屈於欲。兩者相持而長，是禮之所起也。-荀子-禮論篇第十九)

看到這個現象，就想到我們國家之所以歧見越來越大，就是因為禮節的根本-名分上的用詞不當。

難怪孔子說[名不正，則言不順]，百姓就會(惶惶不安)不知道將手腳放在哪裡了......

【原文】子路曰：「衛君待子而為政，子將奚先？」子曰：「必也正名乎！」子路曰：「有是哉，子之迂也！奚其正？」子曰：「野哉由也！君子於其所不知，蓋闕如也。名不正，則言不順；言不順，則事不成；事不成，則禮樂不興；禮樂不興，則刑罰不中；刑罰不中，則民無所措手足。故君子名之必可言也，言之必可行也。君子於其言，無所苟而已矣。」

【譯文】子路說：「衛國的國君等待您去治理政事，您打算首先做什麼？」

孔子說：「那一定是糾正名分上的用詞不當吧!」

子路道：「您的迂腐竟到了如此地步嗎!為什麼要糾正呢？」

孔子說：「真粗野呀，子路!君子對於他所不懂的，大概採取保留空缺的態度。名分不正，說出話來就不順；話不順，事情就辦不成；事情辦不成，禮樂(制度)就興辦不起來；禮樂(制度)興辦不起來，刑罰就不能得當；刑罰不得當，百姓就會(惶惶不安)不知道將手腳放在哪裡。所以君子確定一個名號，一定有理由可以說出來，說出來的話一定行得通。君子對於自己所說的話，是從不馬虎的。」",1,2018-11-03T23:26:48.957Z,2018-11-03T23:26:48.957Z,2018-11-03T23:26:49.007Z,92ef7c6d04fcc4cfd528b5199c260cb1181579d674a6923bd71fa880db60b1d6,RUMORS_LINE_BOT,LINE
n6zkqltv0n3a,TEXT,NORMAL,管理員如覺得不妥，可以刪掉。這是我身為媽媽的心聲，因為我還小兒子念小三，小一下學期時有一天兒子回來跟我說教室裡有一本書說，男生跟男生也可以結婚，我打電話給老師，老師說這是教育局的政策，她也沒辦法。我兒子是一位好奇心很強的小孩。這個星期五清水72號的大姐來發，下一代幸福聯盟，的傳單，擺我隔壁的她看了看竟然哭了。他兒子現在是國一，剛升上國一時，她看報導一直在說同性戀於是，找了一個適當的時機，教導他同性戀的知識，他兒子竟然跟他說，五，六年級時，時常被同學頂屁股，跟用手指搓屁股，因為學校教男生跟男生是從後面性交。而他兒子因為生出來，有一顆腎委縮，很瘦小，同學就會頂他的屁股。他聽完當場流淚，天天不安，老公領高薪，怕他在家想不開，有一位好朋友問她要不要去市場，跟人說說話，所以他只做星期五。她跟我說時，我不敢把這影片傳給他。當我看完這影片時，我有叫兒子來問話，學校有沒有教男生跟男生可以結婚，他只哈哈大笑，說男生沒有子宮怎麼生小孩。又補一句，有人跟他說電腦里面有教男生可以跟男生，女生可以跟女生。女生跟女生就可以生小孩因為他們有子宮。我跟我老公互看了一下，說真的我不知怎麼回答，只說不準去上那個網站。最近我們盯他上電腦，盯的很緊。隔壁二年前，他的小叔因為要去當兵驗血，驗出愛滋，媽媽因為小兒子生病，有一天精神不佳被撞，差點成植物人，現在大兒子一人當三人用。我不排斥同性戀。但我是一位母親，我是一位非常重視倫理道德的人。學校是要把我的小孩教導更尊師重道，而不是教他做動物，跟狗一樣的行為，我還要每星期陪他去讀經班，去教他如何做個人。記得小時候生活很苦，真的很苦，過年爸媽去賣年糕，大概晚上7-8點，外面在下雨，又很冷，爸媽還沒回來，弟弟妹妹一直喊肚子餓，要切年糕來吃，被我阻止，這是要賣錢的，跑到外面的屋沿下，腦子只有浮出學校教的，天這麼黑，風這麼大，爸爸補魚去，為什麼還不回家，聽那狂風怒吼，心裡就覺得害怕。這真的是我當時的寫照，眼淚直流，不敢讓弟妹們看到，隔壁隔好幾間的阿婆，看到我站在那，撐著傘過來問，把她們家所有的剩菜剩飯帶來給我們吃，這一餐我己經忘記味道了，但這是我這輩子到現在，最好吃的一餐。父母因為躲雨，很晚回來身體都淋濕了，進門第一句話說有沒有切糕來吃，小妹說姐姐說要賣錢不能吃，看到隔壁的阿婆拿剩飯菜來。爸媽的眼淚流了下來，從那天起我跟二妹開始學煮飯，洗衣，燒水，所有家事學著做，後來阿婆搬到東海，爸媽只要一有空有人開車戴都會帶著大兒子去探望她，跟她說謝謝。跟大兒子說當年要不是有這位阿婆，我們就餓死了。我的爸媽沒讀書，但他教了我們做人最基本的道理。我也是因為這個道理只要是媽媽的一通電話，決對隨傳隨到，我大兒子也是因為從小給他這些道理，我老公的一通電話也是隨傳隨到。這是什麼，這是做為人，就該做的事不是嗎？可是現在的教課書有教嗎？竟教小孩如何做動物，每天報導小孩殺父母殺祖父母，母親20歲餓死小孩，還不只一個，餓死二個。男朋友性親女兒。女朋友餵小孩吃大便。因為教育出問題了。請我們這一家的朋友們，影片真的要認真看完。,1,2018-11-11T17:22:38.335Z,2018-11-11T17:22:38.335Z,2018-11-11T17:22:38.391Z,87a0ef70800e33db2ba5fe0bfcebd9adc232bc5ef589f46ea7ab5920067a471f,RUMORS_LINE_BOT,LINE
1hzwfnvgbv0ui,TEXT,NORMAL,"
下一代幸福聯盟
 
【新聞稿】因北市民政局政令宣導 不少國中小網站登載兒少不宜活動之資訊
 2017-10-06
針對北市民政局之新聞稿，以及外界對於下一代幸福聯盟官網「台灣守護家庭網站」〈好誇張！台北市國中小教職員研習影片 驚見女生自慰叫春30秒〉一文之不實指控，幸福盟有幾點說明：

一、勿容兒少藉由校園官網接觸多P活動推廣團體之資訊

今年8月30日，民政局發函各級機關學校（含北市各中小學），邀請教職員參加〈2017臺北市同志公民活動〉，並註明凡參與者可登錄「公務人員終身學習時數」。北市許多國中小收到民政局公文後，就將活動資訊登載於學校網站。

〈2017臺北市同志公民活動〉表面上以友善同志和愛為主題，似無爭議。惟據本站公民記者調查發現，活動電影《花吃了那女孩》竟包含自慰呻吟長達30秒之兒少不宜劇情；且活動合作廠商的背景及意識型態亦極具爭議性，例如活動顧問單位「台灣同志諮詢熱線」與片單指南「台灣國際酷兒影展」均曾興辦以「多人性愛」為主題之活動。若有學生經由學校網站所提供之連結，接觸更多這些團體的資訊和所提倡的價值觀，恐為孩童帶來最不良的示範，危害孩童身心靈發展。

二、北市活動合作廠商「台灣國際酷兒影展」曾推廣五人雜交片是客觀事實

在〈2017臺北市同志公民活動〉的官方網站和粉絲頁上，人們能接觸到活動合作廠商「台灣國際酷兒影展」之相關資訊。若兒少因此循線進入「台灣國際酷兒影展」的官方粉絲頁和官方網站，恐將接觸有害孩童身心靈的限制級色情片活動資訊，例如「台灣國際酷兒影展」去年於市立社會教育館播映五人雜交片《索多瑪的貓》之活動介紹。

三、反對民政局向國中小教職員推廣具情色爭議的活動

既然〈2017臺北市同志公民活動〉，從電影劇情至活動合作廠商均有爭議，為何北市民政局要向北市各中小學推廣這樣的電影活動？難道民政局期待國中小教職員從色情的角度認識同性戀者嗎？抑或，民政局期盼國中小教職員也認同影片劇情和活動合作廠商所傳遞的情色價值觀？

再者，教育局是中小學之主管機關，民政局於發函前是否徵得教育局同意？或，民政局一意孤行，擅自逾越行政權限對中小學教職員為行政指導？

四、譴責侵害本站著作權及名譽之行為

本站公民記者為協助讀者了解「台灣國際酷兒影展」之爭議性，特於報導中引用「台灣國際酷兒影展」之官方臉書及電影預告片等畫面作為佐證，證明其偏好性愛解放之意識型態。此外，為避免讀者將《索多瑪的貓》與2017北市活動之片單混淆，公民記者亦於圖片說明善盡告知義務，特別註名《索多瑪的貓》「非2017北市同志公民活動片單」。

對於有網站惡意斷章取義、不實抹黑之侵權行為，下一代幸福聯盟聲明保留法律追訴權。台灣守護家庭網站之調查報導內容均經過本站公民記者嚴謹查證、親力完成，報導內容如有引用其他單位之資料，報導亦有交代資料出處。我們遺憾見到有網站未經同意擅自複製貼上報導全文，且惡意毀謗台灣守護家庭網站之名譽。前述侵權行為已違反刑法第310條誹謗罪及著作權法之規定，我們要求業者即刻將侵權文章下架。

 

《讀者投稿須知》

本站歡迎讀者投稿，主流媒體不願刊登的，我們幫你刊登！來信時請附本名（或筆名）和職業背景。本站保留編輯、增刪的權利。

【投稿信箱】
taiwanmarriage@gmail.com


 

 前一篇文章 下一篇文章 
Sumo
Focus Retriever
707
SharesFacebook707Google+TwitterLineEmailSumoMe
",1,2018-11-26T15:29:51.076Z,2018-11-26T15:29:51.076Z,2018-11-26T15:29:51.127Z,1d04cedf6e20a636bdd312da10d319beaa3f15429abff002a471dacc1c0cb2d2,RUMORS_LINE_BOT,LINE
